"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"258";"476";"Synne";"Owren";"F";"NOR";"Vingrom IL / NTG Lillehammer";"Standplassopphold 1";"K17";"1:11.4";"0:25.2";"2018-02-25T14:28:40.4450000";"";"1"
"264";"497";"Kristine Gjersvold";"Haug";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 1";"K17";"1:11.6";"0:25.3";"2018-02-25T14:36:05.3030000";"";"1"
"273";"465";"Celina Marie";"Striger";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 1";"K17";"1:12.2";"0:26.0";"2018-02-25T14:25:33.6360000";"";"0"
"276";"502";"Amalie Denise";"Andersen";"F";"NOR";"Oslo Skiskytterlag";"Standplassopphold 1";"K17";"1:12.3";"0:26.0";"2018-02-25T14:37:29.3430000";"";"2"
"282";"501";"Emma Aasen";"Strømsnes";"F";"NOR";"Lier IL / Meråker Videregående skole";"Standplassopphold 1";"K17";"1:12.6";"0:26.4";"2018-02-25T14:37:30.7600000";"";"1"
"291";"487";"Rebecka";"Oppigard";"F";"NOR";"Eikesdal Skiskyttarlag / Meråker Videregående skole";"Standplassopphold 1";"K17";"1:12.8";"0:26.5";"2018-02-25T14:33:10.8510000";"";"1"
"294";"468";"Tuva";"Skinnarland";"F";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"Standplassopphold 1";"K17";"1:13.1";"0:26.8";"2018-02-25T14:26:42.7660000";"";"1"
"305";"459";"Alise Nekstad";"Grave";"F";"NOR";"Fyresdal Skiskyttarlag / Team TeVe";"Standplassopphold 1";"K17";"1:13.9";"0:27.7";"2018-02-25T14:24:13.7960000";"";"2"
"309";"472";"Liv Marte";"Aas";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"K17";"1:14.3";"0:28.0";"2018-02-25T14:28:27.8420000";"";"0"
"312";"503";"Tonje";"Nordheim";"F";"NOR";"Oppdal IL";"Standplassopphold 1";"K17";"1:14.5";"0:28.3";"2018-02-25T14:38:38.1240000";"";"2"
"314";"482";"Ragnhild Sofie Breimyr";"Hansen";"F";"NOR";"Froland IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"K17";"1:14.6";"0:28.3";"2018-02-25T14:31:36.2820000";"";"1"
"331";"499";"Marie";"Grue";"F";"NOR";"Kvikne IL";"Standplassopphold 1";"K17";"1:16.0";"0:29.7";"2018-02-25T14:37:07.3150000";"";"1"
"332";"467";"Malin Haga";"Idsøe";"F";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 1";"K17";"1:16.1";"0:29.8";"2018-02-25T14:26:36.0510000";"";"0"
"341";"477";"Andrea Gulaker";"Gjønnes";"F";"NOR";"Oppdal IL / NTG Lillehammer";"Standplassopphold 1";"K17";"1:17.4";"0:31.2";"2018-02-25T14:29:39.7470000";"";"1"
"344";"469";"Marte";"Riddervold";"F";"NOR";"Asker SK";"Standplassopphold 1";"K17";"1:17.6";"0:31.3";"2018-02-25T14:27:34.9310000";"";"1"
"367";"474";"Mathilde";"Hongseth";"F";"NOR";"Try, Idrettslaget";"Standplassopphold 1";"K17";"1:19.7";"0:33.4";"2018-02-25T14:29:27.3410000";"";"1"
"372";"489";"Live Szalay";"Pettersen";"F";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 1";"K17";"1:20.9";"0:34.7";"2018-02-25T14:33:59.0990000";"";"1"
"377";"494";"Tuva Aas";"Stræte";"F";"NOR";"Hønefoss Skiskytterklubb / NTG Geilo";"Standplassopphold 1";"K17";"1:21.5";"0:35.2";"2018-02-25T14:35:16.9810000";"";"3"
"382";"492";"Andrine";"Bjørkmo";"F";"NOR";"Bossmo & Ytteren IL / Team Polarsirkelen";"Standplassopphold 1";"K17";"1:22.4";"0:36.2";"2018-02-25T14:34:43.9140000";"";"1"
"387";"498";"Brinje Marie";"Haugli";"F";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"Standplassopphold 1";"K17";"1:23.6";"0:37.4";"2018-02-25T14:36:53.8160000";"";"1"
"391";"485";"Maria";"Flak";"F";"NOR";"Steinkjer SK";"Standplassopphold 1";"K17";"1:24.1";"0:37.9";"2018-02-25T14:32:55.8340000";"";"1"
"399";"484";"Vilde";"Aamlid";"F";"NOR";"Fyresdal Skiskyttarlag / Team TeVe";"Standplassopphold 1";"K17";"1:25.9";"0:39.7";"2018-02-25T14:32:24.5040000";"";"0"
"400";"470";"Marit";"Østhus";"F";"NOR";"Nor, IL / NTG Lillehammer";"Standplassopphold 1";"K17";"1:26.0";"0:39.7";"2018-02-25T14:27:20.3010000";"";"0"
"404";"464";"Marte Karine";"Larsen";"F";"NOR";"IL Bevern / Team Kongsberg";"Standplassopphold 1";"K17";"1:27.3";"0:41.0";"2018-02-25T14:26:23.0150000";"";"4"
"411";"481";"Karen Moum";"Agle";"F";"NOR";"Snåsa Skiskytterlag / Steinkjer Videregående Skole";"Standplassopphold 1";"K17";"1:30.0";"0:43.7";"2018-02-25T14:31:39.2950000";"";"0"
"412";"480";"Ingrid Emblem";"Holte";"F";"NOR";"Gjerstad IL / Team TeVe";"Standplassopphold 1";"K17";"1:30.1";"0:43.8";"2018-02-25T14:31:22.4230000";"";"1"
"414";"461";"An-Margritt Piro";"Berg";"F";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 1";"K17";"1:30.9";"0:44.7";"2018-02-25T14:25:55.5510000";"";"0"
"416";"457";"Ingeborg Smestu";"Holm";"F";"NOR";"Rennebu IL / Meråker Videregående skole";"Standplassopphold 1";"K17";"1:31.4";"0:45.2";"2018-02-25T14:23:17.4660000";"";"3"
"417";"500";"Ane Hagset";"Stavnesli";"F";"NOR";"Molde og Omegn IF";"Standplassopphold 1";"K17";"1:34.4";"0:48.2";"2018-02-25T14:38:12.5000000";"";"2"
"419";"463";"Maria";"Brenna";"F";"NOR";"Skrautvål IL / Team Valdres Ski";"Standplassopphold 1";"K17";"1:36.6";"0:50.4";"2018-02-25T14:25:25.5410000";"";"3"
"421";"486";"Aasne Jonstang";"Hordvei";"F";"NOR";"Heddal Idrettslag / Team TeVe";"Standplassopphold 1";"K17";"1:40.7";"0:54.5";"2018-02-25T14:33:41.1830000";"";"2"
"422";"478";"Mari";"Gåsbakk";"F";"NOR";"Fossum IF";"Standplassopphold 1";"K17";"2:08.8";"1:22.5";"2018-02-25T14:30:49.8200000";"";"2"
"423";"458";"Vilde";"Børseth";"F";"NOR";"Bjerke IL Ski / NTG Lillehammer";"Standplassopphold 1";"K17";"2:23.9";"1:37.7";"2018-02-25T14:24:08.1070000";"";"2"
"425";"475";"Caroline Grotøy";"Bjørgum";"F";"NOR";"Fossum IF";"Standplassopphold 1";"K17";"0:00.0";"";"";"";""
"425";"462";"Karoline";"Holm";"F";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 1";"K17";"0:00.0";"";"";"";""
"425";"483";"Kirsti";"Høiholt-Vågsnes";"F";"NOR";"Vingrom IL";"Standplassopphold 1";"K17";"0:00.0";"";"";"";""
"425";"493";"Mia Sæther";"Midtbø";"F";"NOR";"Fyresdal Skiskyttarlag / Team TeVe";"Standplassopphold 1";"K17";"0:00.0";"";"";"";""
"425";"495";"Silje Berner";"Myhre";"F";"NOR";"Fossum IF";"Standplassopphold 1";"K17";"0:00.0";"";"";"";""
"425";"471";"Marit";"Wæhre";"F";"NOR";"Meråker Skiskytterklubb / Meråker Videregående skole";"Standplassopphold 1";"K17";"0:00.0";"";"";"";""
"425";"488";"Silje Bentzen";"Østby";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"K17";"0:00.0";"";"";"";""
"80";"432";"Hilde";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"Standplassopphold 1";"K18-19";"1:01.3";"0:15.0";"2018-02-25T14:13:57.5210000";"";"0"
"138";"422";"Therese Eikrem";"Blindheim";"F";"NOR";"Fossum IF / Wang Toppidrett";"Standplassopphold 1";"K18-19";"1:04.8";"0:18.5";"2018-02-25T14:11:01.6230000";"";"0"
"170";"437";"Mari Lindmo";"Kvanneberg";"F";"NOR";"Ål Skiskyttarlag / NTG Geilo";"Standplassopphold 1";"K18-19";"1:06.3";"0:20.1";"2018-02-25T14:16:12.0270000";"";"0"
"206";"385";"Guri";"Sandvold";"F";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Standplassopphold 1";"K18-19";"1:08.1";"0:21.9";"2018-02-25T13:58:16.7570000";"";"1"
"227";"389";"Marte Carlson";"Møller";"F";"NOR";"Trysilgutten IL";"Standplassopphold 1";"K18-19";"1:09.5";"0:23.2";"2018-02-25T13:59:59.4580000";"";"1"
"231";"441";"Signe";"Hofstad";"F";"NOR";"Røros IL";"Standplassopphold 1";"K18-19";"1:09.8";"0:23.6";"2018-02-25T14:17:19.4160000";"";"0"
"232";"446";"Sigrid Flo";"Bødal";"F";"NOR";"Stårheim IL / NTG Lillehammer";"Standplassopphold 1";"K18-19";"1:09.9";"0:23.6";"2018-02-25T14:18:44.7960000";"";"0"
"233";"444";"Hanne Eggen";"Persson";"F";"NOR";"Vingrom IL / NTG Lillehammer";"Standplassopphold 1";"K18-19";"1:09.9";"0:23.6";"2018-02-25T14:18:20.3750000";"";"1"
"234";"402";"Ingrid Gylterud";"Kvålsgard";"F";"NOR";"Fossum IF / Wang Toppidrett";"Standplassopphold 1";"K18-19";"1:09.9";"0:23.7";"2018-02-25T14:04:19.2000000";"";"1"
"240";"394";"Amalie Kristine";"Triumf";"F";"NOR";"Nordreisa Idrettslag / Nordreisa vgs";"Standplassopphold 1";"K18-19";"1:10.2";"0:23.9";"2018-02-25T14:01:35.1310000";"";"0"
"242";"423";"Nora Landerud";"Svingen";"F";"NOR";"Svene IL / NTG Geilo";"Standplassopphold 1";"K18-19";"1:10.5";"0:24.3";"2018-02-25T14:11:13.7340000";"";"0"
"248";"449";"Marte Lien";"Johnsen";"F";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Standplassopphold 1";"K18-19";"1:10.9";"0:24.7";"2018-02-25T14:20:04.2760000";"";"0"
"253";"418";"Tori";"Angell";"F";"NOR";"Odda IL / Team Glalaks";"Standplassopphold 1";"K18-19";"1:11.3";"0:25.0";"2018-02-25T14:09:33.3290000";"";"2"
"254";"447";"Kristine Hokseng";"Øien";"F";"NOR";"Oppdal IL / Meråker Videregående skole";"Standplassopphold 1";"K18-19";"1:11.3";"0:25.0";"2018-02-25T14:19:20.3090000";"";"0"
"261";"415";"Tora Eid";"Løvås";"F";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Standplassopphold 1";"K18-19";"1:11.6";"0:25.4";"2018-02-25T14:08:37.3830000";"";"0"
"268";"410";"Marte Eriksen";"Hensema";"F";"NOR";"Bødalen IF / Team Kongsberg";"Standplassopphold 1";"K18-19";"1:11.8";"0:25.5";"2018-02-25T14:07:01.0540000";"";"0"
"269";"452";"Andrine Øverland";"Hatling";"F";"NOR";"Fana IL / NTG Geilo";"Standplassopphold 1";"K18-19";"1:11.8";"0:25.5";"2018-02-25T14:20:47.3010000";"";"1"
"285";"395";"Martine";"Lundby";"F";"NOR";"Østre Toten Skilag / Team Lygna skiskyting";"Standplassopphold 1";"K18-19";"1:12.6";"0:26.3";"2018-02-25T14:02:08.9880000";"";"2"
"286";"425";"Siri";"Aas";"F";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"K18-19";"1:12.6";"0:26.4";"2018-02-25T14:11:49.7090000";"";"0"
"306";"400";"Ingrid";"Idland";"F";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 1";"K18-19";"1:14.0";"0:27.8";"2018-02-25T14:03:48.3820000";"";"0"
"310";"403";"Benedicte Stien";"Schreiner";"F";"NOR";"Skonseng UL / Team Polarsirkelen";"Standplassopphold 1";"K18-19";"1:14.4";"0:28.1";"2018-02-25T14:04:30.9580000";"";"0"
"321";"448";"Emma Krogh";"Pedersen";"F";"NOR";"Bardu Idrettslag / Nordreisa vgs";"Standplassopphold 1";"K18-19";"1:15.3";"0:29.0";"2018-02-25T14:19:59.6530000";"";"0"
"322";"406";"Rønnaug";"Hansæl-Nergaard";"F";"NOR";"Kvikne IL / Team Toyota Slettum Bil";"Standplassopphold 1";"K18-19";"1:15.4";"0:29.2";"2018-02-25T14:06:04.4080000";"";"1"
"324";"404";"Åsne";"Skrede";"F";"NOR";"Geilo IL / NTG Geilo";"Standplassopphold 1";"K18-19";"1:15.6";"0:29.3";"2018-02-25T14:04:46.4260000";"";"1"
"329";"392";"Oda Støen";"Kolkinn";"F";"NOR";"Søndre Ål Sportsklubb / Meråker Videregående skole";"Standplassopphold 1";"K18-19";"1:15.9";"0:29.7";"2018-02-25T14:00:58.7780000";"";"0"
"330";"451";"Nora Nellie";"Ahlqvist";"F";"NOR";"Trysilgutten IL / Snow Team Trysil";"Standplassopphold 1";"K18-19";"1:15.9";"0:29.7";"2018-02-25T14:20:55.8960000";"";"1"
"336";"443";"Anne Bunemann";"De Besche";"F";"NOR";"Try, Idrettslaget / Wang Toppidrett";"Standplassopphold 1";"K18-19";"1:16.5";"0:30.3";"2018-02-25T14:17:37.4620000";"";"0"
"338";"416";"Andrine Håstul";"Flom";"F";"NOR";"Drangedal Idrettslag / Meråker Videregående skole";"Standplassopphold 1";"K18-19";"1:16.8";"0:30.5";"2018-02-25T14:09:02.1460000";"";"0"
"339";"411";"Ingrid";"Nordbotten";"F";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Standplassopphold 1";"K18-19";"1:16.8";"0:30.6";"2018-02-25T14:07:28.4300000";"";"1"
"340";"401";"Guro Seline";"Herfoss";"F";"NOR";"Drangedal Idrettslag / Team TeVe";"Standplassopphold 1";"K18-19";"1:17.1";"0:30.9";"2018-02-25T14:03:58.5110000";"";"1"
"350";"391";"Tonje";"Rustand";"F";"NOR";"Svene IL / Team Kongsberg";"Standplassopphold 1";"K18-19";"1:18.3";"0:32.0";"2018-02-25T14:01:26.9840000";"";"0"
"356";"420";"Ingvild Tronstad";"Andersen";"F";"NOR";"IL Bevern / Team Kongsberg";"Standplassopphold 1";"K18-19";"1:18.8";"0:32.5";"2018-02-25T14:10:23.6580000";"";"3"
"357";"384";"Mina de Lange";"Claussen";"F";"NOR";"Bærums Skiklub";"Standplassopphold 1";"K18-19";"1:18.9";"0:32.7";"2018-02-25T13:58:38.2770000";"";"3"
"360";"396";"Hildegunn";"Vekseth";"F";"NOR";"Snåsa Skiskytterlag / Steinkjer Videregående Skole";"Standplassopphold 1";"K18-19";"1:19.1";"0:32.8";"2018-02-25T14:02:16.4550000";"";"1"
"361";"390";"Hedda";"Tveiten";"F";"NOR";"Svene IL / Team Kongsberg";"Standplassopphold 1";"K18-19";"1:19.1";"0:32.9";"2018-02-25T14:01:09.4910000";"";"0"
"366";"433";"Augusta";"Idland";"F";"NOR";"Figgjo IL / Team iSandnes";"Standplassopphold 1";"K18-19";"1:19.4";"0:33.2";"2018-02-25T14:14:38.3170000";"";"1"
"368";"431";"Kari";"Alsaker";"F";"NOR";"Markane IL / Stryn Videregående Skole";"Standplassopphold 1";"K18-19";"1:20.1";"0:33.8";"2018-02-25T14:14:33.1370000";"";"2"
"370";"397";"Sara";"Borchgrevink";"F";"NOR";"Fossum IF / Wang Toppidrett";"Standplassopphold 1";"K18-19";"1:20.4";"0:34.2";"2018-02-25T14:02:47.8220000";"";"0"
"371";"398";"Cornelia Zachariassen";"Rørvik";"F";"NOR";"Sandnes Skiskytterlag / Team iSandnes";"Standplassopphold 1";"K18-19";"1:20.5";"0:34.2";"2018-02-25T14:03:05.8810000";"";"1"
"373";"445";"Ingrid Stølan";"Husøy";"F";"NOR";"Molde og Omegn IF";"Standplassopphold 1";"K18-19";"1:21.1";"0:34.9";"2018-02-25T14:18:58.5170000";"";"1"
"374";"405";"Katarina";"Aarseth";"F";"NOR";"Hålandsdal IL / Team Glalaks";"Standplassopphold 1";"K18-19";"1:21.3";"0:35.1";"2018-02-25T14:05:46.0980000";"";"0"
"375";"428";"Jenny-Marie";"Myhre";"F";"NOR";"Skonseng UL";"Standplassopphold 1";"K18-19";"1:21.4";"0:35.1";"2018-02-25T14:14:23.8040000";"";"0"
"376";"427";"Rikke Gjeitnes";"Dahle";"F";"NOR";"Molde og Omegn IF";"Standplassopphold 1";"K18-19";"1:21.5";"0:35.3";"2018-02-25T14:13:02.4970000";"";"1"
"379";"393";"Vibeke Kvistad";"Dengerud";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"K18-19";"1:21.9";"0:35.7";"2018-02-25T14:01:43.2950000";"";"1"
"381";"408";"Synne Håstul";"Flom";"F";"NOR";"Drangedal Idrettslag / Meråker Videregående skole";"Standplassopphold 1";"K18-19";"1:22.2";"0:36.0";"2018-02-25T14:06:58.0100000";"";"1"
"385";"442";"Kristina Hipolan";"Bergmann";"F";"NOR";"Drangedal Idrettslag / Sirdal Ski Skiskyting";"Standplassopphold 1";"K18-19";"1:22.8";"0:36.5";"2018-02-25T14:17:45.0280000";"";"2"
"394";"436";"Gina";"Nygård";"F";"NOR";"Tynset IF / Team Toyota Slettum Bil";"Standplassopphold 1";"K18-19";"1:24.7";"0:38.5";"2018-02-25T14:17:26.6520000";"";"0"
"395";"430";"Sanna";"Bjørkli";"F";"NOR";"Froland IL";"Standplassopphold 1";"K18-19";"1:25.2";"0:39.0";"2018-02-25T14:14:19.2520000";"";"0"
"397";"424";"Åsne Margrete";"Kleiv";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"Standplassopphold 1";"K18-19";"1:25.7";"0:39.5";"2018-02-25T14:12:41.4510000";"";"2"
"402";"414";"Thyra Grimstad";"Strand";"F";"NOR";"Bø Skiskyttarlag / Team TeVe";"Standplassopphold 1";"K18-19";"1:26.6";"0:40.4";"2018-02-25T14:09:11.9880000";"";"1"
"407";"429";"Alexandra Angelin";"Valen";"F";"NOR";"Bossmo & Ytteren IL";"Standplassopphold 1";"K18-19";"1:28.3";"0:42.1";"2018-02-25T14:14:07.7420000";"";"1"
"408";"426";"Sofie Bergan";"Bjaadal";"F";"NOR";"Lier IL / NTG Lillehammer";"Standplassopphold 1";"K18-19";"1:28.7";"0:42.4";"2018-02-25T14:13:09.0920000";"";"1"
"409";"421";"Kristel";"Haltbrekken";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"K18-19";"1:29.0";"0:42.8";"2018-02-25T14:11:44.1450000";"";"4"
"410";"434";"Kristin";"Mestad";"F";"NOR";"Torridal IL / Sirdal Ski Skiskyting";"Standplassopphold 1";"K18-19";"1:29.8";"0:43.5";"2018-02-25T14:15:31.4160000";"";"1"
"413";"412";"Mia";"Norheim";"F";"NOR";"Oppdal IL";"Standplassopphold 1";"K18-19";"1:30.8";"0:44.5";"2018-02-25T14:08:47.4910000";"";"2"
"418";"435";"Ingvild";"Røstad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"Standplassopphold 1";"K18-19";"1:35.6";"0:49.4";"2018-02-25T14:16:26.7450000";"";"2"
"420";"438";"Mari Skjevling";"Erlandsen";"F";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"Standplassopphold 1";"K18-19";"1:38.3";"0:52.1";"2018-02-25T14:17:32.0860000";"";"2"
"424";"407";"Maren";"Aaserud";"F";"NOR";"Svene IL / Team Kongsberg";"Standplassopphold 1";"K18-19";"1:25.2";"";"";"";"1"
"425";"439";"Nora Dokken";"Berget";"F";"NOR";"Svene IL / Team Kongsberg";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"409";"Stine";"Bratteng";"F";"NOR";"Nittedal Skiskytterlag / NTG Lillehammer";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"419";"Andrine";"Green";"F";"NOR";"Stiklestad IL / Meråker Videregående skole";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"417";"Nora Bakken";"Heiberg";"F";"NOR";"Fossum IF / Wang Toppidrett";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"386";"Guro Hennissen";"Hermann";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"440";"Eira Kristine";"Håkonsen";"F";"NOR";"Bø Skiskyttarlag / Team TeVe";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"387";"Lisa";"Neraas";"F";"NOR";"Fossum IF";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"413";"Tonje Bruem";"Reistad";"F";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"450";"Anne-Marie";"Roset";"F";"NOR";"Markane IL / Stryn Videregående Skole";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"399";"Ina";"Rustand";"F";"NOR";"Svene IL / Team Kongsberg";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"425";"388";"Ingrid Kristine";"Wright-Hagen";"F";"NOR";"Åsnes Skiskytterlag / NTG Lillehammer";"Standplassopphold 1";"K18-19";"0:00.0";"";"";"";""
"34";"225";"Randi Sollid";"Nordvang";"F";"NOR";"Vingelen IL / Team Maxim";"Standplassopphold 1";"K20-21";"0:57.8";"0:11.6";"2018-02-25T10:35:58.2520000";"";"1"
"101";"224";"Vilde Aurora Gusevik";"Skotland";"F";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"Standplassopphold 1";"K20-21";"1:02.3";"0:16.0";"2018-02-25T10:35:58.9780000";"";"1"
"129";"217";"Kirsten Daae";"Wiig";"F";"NOR";"Ullensaker SK";"Standplassopphold 1";"K20-21";"1:04.2";"0:17.9";"2018-02-25T10:33:45.4220000";"";"1"
"141";"214";"Mari";"Wetterhus";"F";"NOR";"Svene IL / Team Maxim";"Standplassopphold 1";"K20-21";"1:04.8";"0:18.5";"2018-02-25T10:32:40.9250000";"";"0"
"144";"218";"Hege";"Kittelsen";"F";"NOR";"Idrettslaget Dyre Vaa / Team TeVe";"Standplassopphold 1";"K20-21";"1:05.1";"0:18.9";"2018-02-25T10:34:10.0500000";"";"0"
"167";"219";"Silje";"Fosse";"F";"NOR";"Voss Skiskytterlag / Team Glalaks";"Standplassopphold 1";"K20-21";"1:06.1";"0:19.9";"2018-02-25T10:34:36.8490000";"";"0"
"169";"216";"Synne Findal";"Skar";"F";"NOR";"Sannidal Idrettslag / Team Maxim";"Standplassopphold 1";"K20-21";"1:06.3";"0:20.0";"2018-02-25T10:33:34.9520000";"";"1"
"181";"226";"Stina";"Brattegard";"F";"NOR";"Ål Skiskyttarlag / Team Skiguard Buskerud";"Standplassopphold 1";"K20-21";"1:07.0";"0:20.7";"2018-02-25T10:36:52.4220000";"";"0"
"185";"215";"Ida";"Lien";"F";"NOR";"Simostranda IL";"Standplassopphold 1";"K20-21";"1:07.2";"0:20.9";"2018-02-25T10:32:57.9080000";"";"1"
"187";"213";"Ine";"Skjellum";"F";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"Standplassopphold 1";"K20-21";"1:07.3";"0:21.0";"2018-02-25T10:32:35.0020000";"";"0"
"220";"221";"Ane Einbu";"Baugerød";"F";"NOR";"IL Bevern / Team Woodcon";"Standplassopphold 1";"K20-21";"1:09.3";"0:23.1";"2018-02-25T10:35:10.0430000";"";"0"
"236";"223";"Kristiane";"HOLM";"F";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Standplassopphold 1";"K20-21";"1:09.9";"0:23.7";"2018-02-25T10:36:07.3130000";"";"0"
"287";"222";"Ingrid";"Grue";"F";"NOR";"Kvikne IL";"Standplassopphold 1";"K20-21";"1:12.6";"0:26.4";"2018-02-25T10:35:59.6100000";"";"1"
"289";"227";"Frida";"Dahl";"F";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Standplassopphold 1";"K20-21";"1:12.8";"0:26.5";"2018-02-25T10:37:04.3990000";"";"1"
"300";"220";"Line";"Sølberg";"F";"NOR";"Leik, IL / Trondheim Biathlon Team";"Standplassopphold 1";"K20-21";"1:13.8";"0:27.5";"2018-02-25T10:35:01.9160000";"";"1"
"315";"228";"Margit";"Sørensen";"F";"NOR";"Fet SK / Sirdal Ski Skiskyting";"Standplassopphold 1";"K20-21";"1:14.6";"0:28.4";"2018-02-25T10:38:04.7790000";"";"0"
"328";"212";"Silje";"Gløtheim";"F";"NOR";"Røros IL / Trondheim Biathlon Team";"Standplassopphold 1";"K20-21";"1:15.8";"0:29.6";"2018-02-25T10:32:18.8990000";"";"1"
"3";"259";"Tobias";"Arwidson";"M";"SWE";"";"Standplassopphold 1";"M Senior";"0:49.7";"0:03.5";"2018-02-25T13:19:12.6110000";"";"1"
"5";"289";"Andreas";"Kvam";"M";"NOR";"Meldal IL / Team Maxim";"Standplassopphold 1";"M Senior";"0:51.3";"0:05.0";"2018-02-25T13:28:19.8910000";"";"1"
"8";"263";"Martin";"Femsteinevik";"M";"NOR";"Hålandsdal IL / Team Glalaks";"Standplassopphold 1";"M Senior";"0:52.1";"0:05.9";"2018-02-25T13:19:50.4120000";"";"0"
"9";"254";"Daniel";"Gustavson";"M";"SWE";"";"Standplassopphold 1";"M Senior";"0:52.2";"0:06.0";"2018-02-25T13:17:23.9970000";"";"1"
"11";"262";"Andreas Dahlø";"Wærnes";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"Standplassopphold 1";"M Senior";"0:52.6";"0:06.4";"2018-02-25T13:19:27.3960000";"";"0"
"12";"285";"Øystein";"Ulekleiv";"M";"NOR";"Dombås IL";"Standplassopphold 1";"M Senior";"0:53.4";"0:07.1";"2018-02-25T13:27:20.9670000";"";"0"
"17";"287";"Johan Eirik";"Meland";"M";"NOR";"Markane IL / Team Intersport Oppdal";"Standplassopphold 1";"M Senior";"0:54.7";"0:08.5";"2018-02-25T13:27:57.3080000";"";"0"
"19";"239";"Ole Andreas";"Flotten";"M";"NOR";"Oppdal IL / Team Intersport Oppdal";"Standplassopphold 1";"M Senior";"0:55.2";"0:09.0";"2018-02-25T13:12:07.1620000";"";"0"
"22";"233";"Sindre Fjellheim";"Jorde";"M";"NOR";"Asker SK / Holmenkollen Biathlon";"Standplassopphold 1";"M Senior";"0:56.2";"0:09.9";"2018-02-25T13:09:59.1850000";"";"1"
"23";"241";"Jon Nikolai Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Standplassopphold 1";"M Senior";"0:56.4";"0:10.1";"2018-02-25T13:12:55.1510000";"";"0"
"24";"260";"Kristoffer Langøien";"Skjelvik";"M";"NOR";"Os IL";"Standplassopphold 1";"M Senior";"0:56.4";"0:10.2";"2018-02-25T13:18:53.9950000";"";"0"
"26";"249";"Leif Malvin";"HJELMEVOLL";"M";"NOR";"Vik IL / Team Intersport Oppdal";"Standplassopphold 1";"M Senior";"0:56.6";"0:10.4";"2018-02-25T13:15:37.7650000";"";"1"
"28";"288";"Arild";"Fosse";"M";"NOR";"Voss Skiskytterlag";"Standplassopphold 1";"M Senior";"0:56.7";"0:10.4";"2018-02-25T13:28:26.6030000";"";"2"
"30";"281";"Martin";"LINDLAND";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"Standplassopphold 1";"M Senior";"0:57.4";"0:11.2";"2018-02-25T13:26:08.1210000";"";"0"
