"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"39";"83";"Adrian";"Fløttum";"M";"NOR";"Sokna IL / Trondheim Biathlon Team";"NM Normal Voss - ";"M20-21";"52:19.4";"9:25.5";"2018-03-09T10:44:49.4720000";"";"1+1+1+1"
"40";"61";"Knut Lussand";"Selheim";"M";"NOR";"Voss Skiskytterlag";"NM Normal Voss - ";"M20-21";"52:28.5";"9:34.6";"2018-03-09T10:32:58.5850000";"";"2+2+0+1"
"41";"106";"Nicolay Aas";"Lerkendal";"M";"NOR";"Nittedal Skiskytterlag / Team OASSK";"NM Normal Voss - ";"M20-21";"52:42.8";"9:48.9";"2018-03-09T10:58:42.8990000";"";"0+0+1+1"
"42";"111";"Magnus Braathen";"Knoph";"M";"NOR";"Bærums Skiklub / Team OASSK";"NM Normal Voss - ";"M20-21";"52:45.1";"9:51.2";"2018-03-09T10:59:15.1240000";"";"1+1+2+0"
"43";"108";"Simen Smetbak";"Eriksen";"M";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"NM Normal Voss - ";"M20-21";"53:05.5";"10:11.6";"2018-03-09T10:59:05.5220000";"";"2+0+1+0"
"44";"64";"Lasse";"Virkesdal";"M";"NOR";"Vik IL / Team Intersport Oppdal";"NM Normal Voss - ";"M20-21";"53:16.3";"10:22.4";"2018-03-09T10:33:16.3890000";"";"2+1+2+2"
"45";"81";"Erlend";"Bakken";"M";"NOR";"Markane IL";"NM Normal Voss - ";"M20-21";"53:33.8";"10:39.9";"2018-03-09T10:41:03.8030000";"";"3+2+1+2"
"46";"70";"Sigbjørn";"Edøy";"M";"NOR";"Tromsø Skiskytterlag / Team Woodcon";"NM Normal Voss - ";"M20-21";"53:43.5";"10:49.6";"2018-03-09T10:36:43.5990000";"";"1+3+1+2"
"47";"87";"Vetle";"Skinnarland";"M";"NOR";"Bødalen IF / Team Skiguard Buskerud";"NM Normal Voss - ";"M20-21";"53:57.2";"11:03.3";"2018-03-09T10:48:27.2190000";"";"1+3+0+0"
"48";"104";"Sindre Christoffer Tyldum";"Andresen";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"NM Normal Voss - ";"M20-21";"54:04.5";"11:10.6";"2018-03-09T10:56:04.5570000";"";"2+2+1+0"
"49";"107";"Håvard";"Hjartnes";"M";"NOR";"Hålandsdal IL / Team Glalaks";"NM Normal Voss - ";"M20-21";"54:14.3";"11:20.4";"2018-03-09T10:59:44.3790000";"";"0+0+2+1"
"50";"126";"Lars";"Reiten";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M20-21";"54:22.6";"11:28.7";"2018-03-09T11:08:22.6420000";"";"1+3+0+0"
"51";"68";"Vetle Årsvoll";"Undheim";"M";"NOR";"Figgjo IL / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M20-21";"54:30.3";"11:36.4";"2018-03-09T10:35:30.3700000";"";"1+2+3+2"
"52";"85";"Martin";"Steimler";"M";"NOR";"Hernes IL / Team Woodcon";"NM Normal Voss - ";"M20-21";"54:34.7";"11:40.8";"2018-03-09T10:46:04.7270000";"";"0+3+1+2"
"53";"78";"Magnus Hole";"Mikalsen";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"NM Normal Voss - ";"M20-21";"55:24.7";"12:30.8";"2018-03-09T10:46:24.7100000";"";"2+0+1+0"
"54";"97";"Anders Sønsteby";"Flaagen";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"NM Normal Voss - ";"M20-21";"55:54.6";"13:00.7";"2018-03-09T10:49:24.6340000";"";"2+4+0+4"
"55";"91";"Ola Nymoen";"Aas";"M";"NOR";"Røros IL / Team Toyota Slettum Bil";"NM Normal Voss - ";"M20-21";"57:48.7";"14:54.8";"2018-03-09T10:50:18.7350000";"";"3+2+2+1"
"56";"120";"Håkon Midthjell";"Gjørven";"M";"NOR";"Markane IL";"NM Normal Voss - ";"M20-21";"58:32.2";"15:38.3";"2018-03-09T11:06:32.2180000";"";"4+2+0+1"
"57";"124";"Vebjørn Skjelmo";"Sæbø";"M";"NOR";"Tromsø Skiskytterlag / Team Troms & Finnmark";"NM Normal Voss - ";"M20-21";"58:39.0";"15:45.1";"2018-03-09T11:07:39.0460000";"";"3+2+0+3"
"58";"92";"Embrik Nikolia Grann";"Hevrøy";"M";"NOR";"Try, Idrettslaget / Holmenkollen Biathlon";"NM Normal Voss - ";"M20-21";"59:08.0";"16:14.1";"2018-03-09T10:52:08.0130000";"";"3+0+2+3"
"59";"93";"Brage";"BERGSMYR";"M";"NOR";"Trondhjems Skiskyttere / Trondheim Biathlon Team";"NM Normal Voss - ";"M20-21";"59:22.1";"16:28.2";"2018-03-09T10:54:52.1510000";"";"2+1+1+2"
"60";"114";"Marthin Berg";"Kirkhus";"M";"NOR";"Asker SK / Team OASSK";"NM Normal Voss - ";"M20-21";"1:01:00.8";"18:06.9";"2018-03-09T11:06:00.8470000";"";"0+3+1+3"
"61";"98";"Henrik Tordhol";"Sverdrup";"M";"NOR";"Dombås IL";"NM Normal Voss - ";"M20-21";"4:08.0";"";"";"";""
"62";"103";"Herman Grytbakk";"Tronsaune";"M";"NOR";"Røros IL";"NM Normal Voss - ";"M20-21";"4:20.2";"";"";"";""
"63";"115";"Sturla Holm";"Lægreid";"M";"NOR";"Bærums Skiklub";"NM Normal Voss - ";"M20-21";"0:00.0";"";"";"";""
"64";"96";"Harald";"Øygard";"M";"NOR";"Skrautvål IL / Team Valdres Ski";"NM Normal Voss - ";"M20-21";"0:00.0";"";"";"";""
"65";"119";"Mathias";"Skrede";"M";"NOR";"Geilo IL / Team Geilo";"NM Normal Voss - ";"M20-21";"0:00.0";"";"";"";""
"66";"125";"Bendik";"Winsvold";"M";"NOR";"Lier IL / Team Lier Skiskyting";"NM Normal Voss - ";"M20-21";"0:00.0";"";"";"";""
