"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"26";"229";"Iver";"Owren";"M";"NOR";"Vingrom IL / NTG Lillehammer";"Sprint";"M17";"27:39.8";"3:34.1";"2018-01-07T10:59:19.0760000";"";"2+2"
"27";"224";"Magnus Midthjell";"Gjørven";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"M17";"27:45.0";"3:39.3";"2018-01-07T10:57:45.0620000";"";"2+2"
"28";"238";"Kasper Dagsland";"Gulbrandsen";"M";"NOR";"Bø Skiskyttarlag / Sirdal Ski Skiskyting";"Sprint";"M17";"27:50.9";"3:45.2";"2018-01-07T11:02:29.8950000";"";"1+5"
"29";"156";"Jørgen Brones";"Stenersen";"M";"NOR";"Målselvs Skiskyttere";"Sprint";"M17";"28:01.4";"3:55.7";"2018-01-07T10:35:20.7290000";"";"3+4"
"30";"170";"Vegard";"Steinbakken";"M";"NOR";"Hattfjelldal IL / Meråker Videregående skole";"Sprint";"M17";"28:08.9";"4:03.2";"2018-01-07T10:40:08.9950000";"";"4+2"
"31";"208";"Åsmund";"Løvoll";"M";"NOR";"Asker SK";"Sprint";"M17";"28:12.0";"4:06.3";"2018-01-07T10:52:50.7030000";"";"2+3"
"32";"186";"Christoffer";"Eidissen";"M";"NOR";"Fossum IF / Wang Toppidrett";"Sprint";"M17";"28:13.3";"4:07.6";"2018-01-07T10:45:32.3870000";"";"4+2"
"33";"194";"Jonas Landsem";"Kristiansen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Sprint";"M17";"28:13.4";"4:07.7";"2018-01-07T10:48:12.5300000";"";"1+2"
"34";"191";"Martin";"Uldal";"M";"NOR";"Birkenes IL / NTG Lillehammer";"Sprint";"M17";"28:18.0";"4:12.3";"2018-01-07T10:47:17.3520000";"";"4+3"
"35";"192";"Torjus Engeset";"Woldsund";"M";"NOR";"Volda Turn og IL";"Sprint";"M17";"28:22.4";"4:16.7";"2018-01-07T10:47:41.4770000";"";"2+3"
"36";"237";"Tobias Grim";"Frøytland";"M";"NOR";"Øvrebø IL";"Sprint";"M17";"28:25.9";"4:20.2";"2018-01-07T11:02:44.9200000";"";"0+4"
"37";"215";"Sondre";"Bjørgen Nilsen";"M";"NOR";"Byåsen Skiskytterlag / Trondheim Biathlon Team";"Sprint";"M17";"28:51.3";"4:45.6";"2018-01-07T10:55:50.2770000";"";"2+5"
"38";"184";"Alexander Apenæs";"Smeby";"M";"NOR";"Oslo Skiskytterlag";"Sprint";"M17";"28:52.5";"4:46.8";"2018-01-07T10:45:31.2960000";"";"1+3"
"39";"190";"Magnus";"Aasbø";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"Sprint";"M17";"28:55.0";"4:49.3";"2018-01-07T10:47:34.4320000";"";"3+4"
"40";"231";"Even Nygaard";"Østreng";"M";"NOR";"Gjerdrum IL / Meråker Videregående skole";"Sprint";"M17";"28:55.5";"4:49.8";"2018-01-07T11:01:14.8540000";"";"2+2"
"41";"239";"Sigurd";"Grevstad";"M";"NOR";"Fossum IF";"Sprint";"M17";"28:58.6";"4:52.9";"2018-01-07T11:03:57.1820000";"";"2+4"
"42";"193";"Arne August";"Dalene";"M";"NOR";"Birkenes IL";"Sprint";"M17";"28:59.5";"4:53.8";"2018-01-07T10:48:39.0010000";"";"4+2"
"43";"216";"Anders Melaaen";"Døssland";"M";"NOR";"Lier IL / Wang Toppidrett";"Sprint";"M17";"28:59.6";"4:53.9";"2018-01-07T10:56:17.0860000";"";"3+5"
"44";"179";"Sebastian Stolen";"Antonsen";"M";"NOR";"IL Bevern / Team Kongsberg";"Sprint";"M17";"29:03.3";"4:57.6";"2018-01-07T10:44:02.6470000";"";"3+5"
"45";"220";"Håvard";"Heggland";"M";"NOR";"Froland IL / Sirdal Ski Skiskyting";"Sprint";"M17";"29:06.1";"5:00.4";"2018-01-07T10:57:45.3310000";"";"3+4"
"46";"206";"Torbjørn";"Stuen";"M";"NOR";"Rennebu IL";"Sprint";"M17";"29:11.0";"5:05.3";"2018-01-07T10:53:10.6210000";"";"4+3"
"47";"234";"Øistein Fagerli";"Næss";"M";"NOR";"Gjerdrum IL";"Sprint";"M17";"29:12.7";"5:07.0";"2018-01-07T11:02:32.7370000";"";"1+4"
"48";"228";"Mads Huken";"Mathiesen";"M";"NOR";"Ullensaker SK / NTG Lillehammer";"Sprint";"M17";"29:13.0";"5:07.3";"2018-01-07T11:00:31.9900000";"";"4+4"
"49";"178";"Sigurd Øfsdahl";"Hilland";"M";"NOR";"Try, Idrettslaget / Wang Toppidrett";"Sprint";"M17";"29:14.3";"5:08.6";"2018-01-07T10:43:53.2920000";"";"2+5"
"50";"187";"Knut Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag";"Sprint";"M17";"29:16.8";"5:11.1";"2018-01-07T10:46:55.8340000";"";"5+3"
"51";"183";"Morten";"Hol";"M";"NOR";"Målselvs Skiskyttere / NTG Lillehammer";"Sprint";"M17";"29:19.0";"5:13.3";"2018-01-07T10:45:38.1740000";"";"5+4"
"51";"205";"Ole Amund Bonden";"Hørthe";"M";"NOR";"Lier IL / Team Lier Skiskyting";"Sprint";"M17";"29:19.0";"5:13.3";"2018-01-07T10:52:59.0060000";"";"4+3"
"53";"230";"Øyvind Egebakken";"Grotli";"M";"NOR";"Nittedal Skiskytterlag";"Sprint";"M17";"29:31.0";"5:25.3";"2018-01-07T11:01:31.0000000";"";"1+5"
"54";"157";"Ole Tobias Fjellheim";"Evensløkken";"M";"NOR";"Bjerke IL Ski";"Sprint";"M17";"29:40.0";"5:34.3";"2018-01-07T10:37:19.0600000";"";"2+5"
"55";"167";"Even";"Uhlin-Engstu";"M";"NOR";"Heddal Idrettslag / Team TeVe";"Sprint";"M17";"29:47.0";"5:41.3";"2018-01-07T10:40:46.3890000";"";"3+5"
"56";"165";"Sander";"Steinmoen";"M";"NOR";"Heddal Idrettslag / Team TeVe";"Sprint";"M17";"29:57.2";"5:51.5";"2018-01-07T10:40:16.8840000";"";"2+3"
"57";"233";"Erlend";"Andersen";"M";"NOR";"Bossekop UL";"Sprint";"M17";"29:57.6";"5:51.9";"2018-01-07T11:02:57.1480000";"";"3+5"
"58";"159";"Lars de";"Bartolo";"M";"NOR";"Gjerstad IL / Sirdal Ski Skiskyting";"Sprint";"M17";"30:12.0";"6:06.3";"2018-01-07T10:38:31.2370000";"";"2+4"
"59";"168";"Erlend";"Hauan";"M";"NOR";"Tromsø Skiskytterlag";"Sprint";"M17";"30:17.2";"6:11.5";"2018-01-07T10:41:37.2060000";"";"4+3"
"60";"188";"Sigurd Bekken";"Woldengen";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"Sprint";"M17";"30:22.2";"6:16.5";"2018-01-07T10:48:21.2230000";"";"3+2"
"61";"236";"Håvard";"Innset";"M";"NOR";"Voss Skiskytterlag / Meråker Videregående skole";"Sprint";"M17";"30:23.9";"6:18.2";"2018-01-07T11:04:23.3300000";"";"3+4"
"62";"213";"Magnus";"Otterstad";"M";"NOR";"Hernes IL / Wang Toppidrett";"Sprint";"M17";"30:31.7";"6:26.0";"2018-01-07T10:56:51.7880000";"";"2+5"
"62";"160";"Tarald Neumann";"Rødland";"M";"NOR";"Fossum IF";"Sprint";"M17";"30:31.7";"6:26.0";"2018-01-07T10:39:10.4600000";"";"2+3"
"64";"210";"Martin Jenssen";"Sandvik";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Sprint";"M17";"30:35.4";"6:29.7";"2018-01-07T10:55:55.4630000";"";"5+3"
